student_id,age,gender,graduation_percentage,graduation_stream,prep_months,daily_study_hours,mock_tests_attempted,revision_cycles,attempt_number,ncert_read,standard_books,coaching,online_resources,gs_history,gs_geography,gs_polity,gs_economy,gs_sciencetech,gs_environment,gs_currentaffairs,gs_artculture,gs_total_score,csat_comprehension,csat_logicalreasoning,csat_quantitative,csat_datainterpretation,csat_decisionmaking,csat_total_score,csat_qualified,weekly_quizzes,avg_quiz_score,study_streak_days,test_attendance_percent,target,gs_history_pct,gs_geography_pct,gs_polity_pct,gs_economy_pct,gs_sciencetech_pct,gs_environment_pct,gs_currentaffairs_pct,gs_artculture_pct,csat_comprehension_pct,csat_logicalreasoning_pct,csat_quantitative_pct,csat_datainterpretation_pct,csat_decisionmaking_pct,gs_average_pct,csat_average_pct,overall_score,performance_category,weak_subjects_count,very_weak_subjects,strong_subjects_count,weakest_subject,weakest_subject_score,strongest_subject,strongest_subject_score,study_efficiency,mock_efficiency,subject_variance,consistency_score,improvement_needed,quick_wins_count,estimated_hours_needed,test_readiness,streak_quality,revision_effectiveness,weekly_study_hours,preparation_intensity,csat_risk,overall_risk,qualification_probability,gender_encoded,coaching_encoded,graduation_stream_encoded,target_encoded,has_coaching,regular_quiz_taker,high_mock_tester,consistent_student,ncert_reader,standard_books_user
808,21,Male,80,Arts,13,2.7,94,1,5,0,0,0,0,7.0,7.9,15.6,12.5,8.5,10.1,8.2,9.1,78.5,18.5,15.9,15.3,12.8,13.3,75.0,1,7,88.5,26,36.9,0,28.0,31.6,62.4,50.0,34.0,40.4,32.8,36.4,52.40793201133145,53.898305084745765,50.66225165562914,49.42084942084943,57.57575757575758,39.449999999999996,52.793019149662676,43.4529057448988,Needs Improvement,6,4,0,history,28.0,polity,62.4,11.744028579702377,0.45739900784104,130.6942857142857,78.98602988804616,26.5470942551012,2,53.0941885102024,62.7,70.2,0.885,18.900000000000002,35.1,Low,Medium,0.3925817147383431,1,0,0,0,1,1,1,0,0,0
809,23,Female,92,Science,18,7.9,12,1,6,0,1,0,0,6.5,6.7,5.5,3.7,8.3,7.5,4.6,8.8,52.0,21.4,14.6,11.1,20.4,9.4,80.0,1,8,47.9,11,38.8,0,26.0,26.8,22.0,14.8,33.2,30.0,18.4,35.2,60.62322946175638,49.49152542372881,36.75496688741722,78.76447876447877,40.692640692640694,25.800000000000004,53.26536824600437,34.03961047380131,Needs Improvement,8,7,0,economy,14.8,artculture,35.2,3.8246753341349784,2.618431574907793,50.2857142857143,91.9147000859063,35.96038952619869,0,71.92077905239738,43.349999999999994,86.9,0.479,55.300000000000004,142.20000000000002,Low,High,0.25654083892825064,0,0,4,0,1,1,0,0,0,1
810,33,Male,77,Engineering,20,5.0,79,7,5,1,1,0,0,15.9,12.2,17.5,15.3,11.8,10.3,9.2,14.2,108.1,17.6,12.1,17.9,10.9,12.1,70.5,1,3,76.0,15,93.7,1,63.6,48.8,70.0,61.2,47.2,41.2,36.8,56.8,49.85835694050992,41.01694915254237,59.27152317880794,42.08494208494209,52.38095238095237,53.2,48.92254474755094,51.916763424265284,Average,4,0,0,currentaffairs,36.8,polity,70.0,8.652793904044215,0.648959542803316,133.66857142857143,78.50780277380915,18.083236575734716,4,36.16647315146943,84.85,75.0,5.32,35.0,100.0,Medium,Medium,0.5319026578467951,1,0,2,1,1,0,1,0,1,1
811,32,Female,76,Medical,37,6.7,54,0,2,1,1,1,1,14.3,12.2,11.2,12.0,13.5,11.1,9.5,12.2,95.1,22.8,17.1,16.2,10.9,8.3,77.5,1,4,70.8,6,89.1,0,57.2,48.8,44.8,48.0,54.0,44.4,38.0,48.8,64.58923512747876,57.96610169491526,53.64238410596026,42.08494208494209,35.93073593073593,48.0,50.84267978880646,48.85280393664193,Average,6,0,0,currentaffairs,38.0,history,57.2,6.34451999177168,0.8882327988480352,35.01714285714287,94.36969115073111,21.147196063358066,7,42.29439212671613,79.94999999999999,40.2,0.0,46.9,247.9,Low,Medium,0.4808893797768363,0,1,3,0,1,1,1,0,1,1
812,34,Male,73,Commerce,28,11.7,20,3,2,1,0,0,1,10.2,17.4,11.1,9.9,7.8,14.9,9.6,18.0,98.6,25.8,15.6,3.1,16.1,17.8,78.2,1,1,50.6,51,62.2,0,40.8,69.6,44.4,39.6,31.2,59.6,38.4,72.0,73.08781869688387,52.88135593220339,10.264900662251657,62.16216216216217,77.05627705627705,49.449999999999996,55.09050290195562,51.142150870586676,Average,5,1,0,sciencetech,31.2,artculture,72.0,4.026941013432022,2.4353405176469844,238.57999999999998,61.63938643599061,18.857849129413324,3,37.71569825882665,56.400000000000006,596.6999999999999,1.518,81.89999999999999,327.59999999999997,Low,Medium,0.5190266559770039,1,0,1,0,1,0,0,1,1,0
813,29,Female,57,Commerce,18,5.4,65,9,1,1,1,1,1,18.9,14.0,11.8,18.4,21.4,15.6,6.1,11.0,115.8,18.2,17.6,13.7,4.8,12.1,64.3,0,5,52.8,34,60.1,0,75.6,56.0,47.2,73.6,85.6,62.4,24.4,44.0,51.55807365439094,59.66101694915255,45.36423841059602,18.53281853281853,52.38095238095237,58.599999999999994,45.49941998558209,54.66982599567462,Average,3,1,2,currentaffairs,24.4,sciencetech,85.6,8.542160311824158,0.828330696904161,396.70857142857136,36.21433395044998,15.330174004325379,3,30.660348008650757,56.45,183.60000000000002,4.752000000000001,37.800000000000004,97.2,Medium,Medium,0.5772078483465524,0,1,1,0,1,1,1,1,1,1
814,32,Male,73,Engineering,8,12.4,53,4,5,1,1,1,0,9.6,9.1,12.5,15.5,18.6,13.7,11.1,12.3,102.7,20.9,15.4,10.3,10.9,14.2,72.8,1,5,71.0,35,68.7,0,38.4,36.4,50.0,62.0,74.4,54.8,44.4,49.2,59.20679886685553,52.20338983050847,34.105960264900666,42.08494208494209,61.471861471861466,51.2,49.81459050381365,50.78437715114409,Average,4,0,0,geography,36.4,sciencetech,74.4,3.7898788918764246,0.9404514287248906,157.4857142857143,74.6783107235884,19.215622848855908,4,38.431245697711816,69.85,434.0,2.84,86.8,99.2,Medium,Medium,0.5130699744069089,1,1,2,0,1,1,1,1,1,1
815,21,Female,63,Science,46,5.8,26,8,5,0,1,0,1,11.3,7.1,14.6,9.4,12.1,10.3,16.2,19.3,101.5,19.6,13.1,10.9,11.2,12.3,65.4,0,5,57.7,22,71.8,0,45.2,28.4,58.4,37.6,48.4,41.2,64.8,77.2,55.524079320113316,44.40677966101695,36.092715231788084,43.24324324324324,53.246753246753244,50.15,46.50271414058297,49.05581424217489,Average,5,1,1,geography,28.4,artculture,77.2,7.214090329731602,1.8168820089694404,250.3742857142857,59.74301609250318,20.94418575782511,4,41.88837151565022,64.75,127.6,4.6160000000000005,40.6,266.8,Medium,Medium,0.4842687645036249,0,0,4,0,1,1,0,0,0,1
816,29,Male,82,Engineering,45,9.7,37,6,6,1,0,1,1,17.9,10.2,15.4,13.0,21.4,16.0,10.2,15.4,120.4,28.7,17.0,17.0,14.7,9.6,86.2,1,1,85.9,12,47.8,1,71.6,40.8,61.6,52.0,85.6,64.0,40.8,61.6,81.30311614730878,57.6271186440678,56.29139072847682,56.75675675675676,41.55844155844156,59.75000000000001,58.70736476701033,59.4372094301031,Average,2,0,1,geography,40.8,sciencetech,85.6,5.554879385990945,1.564137090265871,230.26,62.97713605814065,10.562790569896897,3,21.125581139793795,66.85,116.39999999999999,5.154000000000001,67.89999999999999,436.49999999999994,Low,Low,0.6522960888676941,1,1,2,1,1,0,0,0,1,0
817,28,Male,74,Arts,44,8.3,89,7,2,1,0,1,1,19.6,17.1,17.7,16.2,14.8,16.2,12.8,16.2,128.8,20.3,14.0,15.8,12.5,16.2,82.9,1,7,45.4,10,58.3,1,78.4,68.4,70.8,64.8,59.2,64.8,51.2,64.8,57.50708215297451,47.45762711864407,52.317880794701985,48.262548262548265,70.12987012987011,65.3,55.13500169174779,62.25050050752433,Good,0,0,1,currentaffairs,51.2,history,78.4,6.6936022051101425,0.6916722278613814,64.03428571428572,89.7041055866666,7.749499492475671,2,15.498998984951342,51.849999999999994,83.0,3.178,58.10000000000001,365.20000000000005,Low,Low,0.6935354002367657,1,1,0,1,1,1,1,0,1,0
818,21,Male,61,Medical,14,11.1,57,8,3,1,0,0,1,13.4,17.0,12.4,16.2,14.1,18.3,8.2,14.6,114.4,25.3,20.2,20.0,4.6,18.3,89.6,1,3,90.3,25,73.4,1,53.6,68.0,49.6,64.8,56.4,73.2,32.8,58.4,71.67138810198301,68.47457627118644,66.22516556291392,17.760617760617762,79.2207792207792,57.099999999999994,60.67050538349607,58.171151615048814,Average,2,1,0,currentaffairs,32.8,environment,73.2,4.807533191326349,1.0029508899146347,156.92571428571432,74.7683515635408,11.828848384951186,4,23.657696769902373,81.85,277.5,7.224,77.7,155.4,Low,Low,0.6329151714490155,1,0,3,1,1,0,1,0,1,0
819,26,Male,68,Science,15,8.3,61,6,1,1,0,0,1,14.4,8.4,10.1,11.8,15.5,11.2,12.0,17.0,99.4,21.4,19.1,16.9,17.7,5.1,78.6,1,6,86.2,48,44.4,0,57.6,33.6,40.4,47.2,62.0,44.8,48.0,68.0,60.62322946175638,64.7457627118644,55.960264900662246,68.33976833976834,22.077922077922075,50.2,54.34938949839469,51.4448168495184,Average,5,1,0,geography,33.6,artculture,68.0,5.5317007365073545,0.8297551104761033,132.2057142857143,78.74301149858277,18.555183150481596,5,37.11036630096319,65.3,398.40000000000003,5.172,58.10000000000001,124.50000000000001,Low,Medium,0.5240616804956209,1,0,4,0,1,1,1,1,1,0
820,25,Male,63,Science,6,8.2,45,4,5,0,1,0,1,10.0,13.5,6.2,7.9,7.7,14.2,11.8,9.8,82.6,17.5,8.0,14.4,16.0,10.3,67.7,1,4,80.6,24,99.9,0,40.0,54.0,24.8,31.6,30.8,56.8,47.2,39.2,49.57507082152975,27.11864406779661,47.682119205298015,61.77606177606177,44.58874458874459,40.55,46.14812809188614,42.22943842756584,Needs Improvement,6,3,0,polity,24.8,environment,56.8,4.590156350822374,0.9180312701644747,130.64857142857142,78.99338016069534,27.77056157243416,4,55.54112314486832,90.25,196.79999999999998,3.2239999999999998,57.39999999999999,49.199999999999996,Medium,Medium,0.3733112606794971,1,0,4,0,1,1,0,0,0,1
821,26,Male,73,Arts,41,5.8,88,4,4,0,0,1,1,8.5,13.3,12.8,19.4,8.3,13.2,17.6,10.3,103.2,26.3,19.1,7.8,6.4,15.3,73.0,1,3,54.4,18,49.8,0,34.0,53.2,51.2,77.6,33.2,52.8,70.4,41.2,74.5042492917847,64.7457627118644,25.82781456953642,24.710424710424714,66.23376623376623,51.699999999999996,51.20440350347529,51.551321051042585,Average,3,2,1,sciencetech,33.2,economy,77.6,7.5810766251533215,0.5792283264162088,255.7142857142857,58.8844123686713,18.448678948957415,4,36.89735789791483,52.099999999999994,104.39999999999999,2.176,40.6,237.79999999999998,Low,Medium,0.5258323297663546,1,1,0,0,1,0,1,0,0,0
822,30,Female,68,Commerce,4,5.5,10,9,4,1,1,1,0,10.3,10.7,15.2,11.6,4.2,8.6,4.4,8.1,70.8,13.6,6.1,13.2,13.8,7.5,50.7,0,9,79.3,33,68.7,0,41.2,42.8,60.8,46.4,16.8,34.4,17.6,32.4,38.52691218130312,20.677966101694913,43.70860927152318,53.28185328185329,32.467532467532465,36.550000000000004,37.732574660781395,36.90477239823442,Needs Improvement,7,4,0,sciencetech,16.8,polity,60.8,5.677657292036065,3.354979308930402,216.6828571428571,65.16016703494596,33.09522760176558,3,66.19045520353116,74.0,181.5,7.137,38.5,22.0,Medium,High,0.2946272946790179,0,1,1,0,1,1,0,1,1,1
823,32,Male,92,Arts,28,11.5,71,5,3,1,1,0,0,20.2,16.3,12.1,13.0,24.2,25.0,14.8,18.6,143.9,28.4,23.4,17.4,15.5,18.0,104.9,1,4,64.1,27,68.8,1,80.8,65.2,48.4,52.0,96.8,100.0,59.2,74.4,80.45325779036827,79.32203389830508,57.615894039735096,59.84555984555985,77.92207792207792,72.1,71.03176469920923,71.77952940976276,Good,1,0,3,polity,48.4,environment,100.0,5.74236235278102,0.9969379084689272,378.45714285714286,39.14893030563352,0.0,3,0.0,66.44999999999999,310.5,3.2049999999999996,80.5,322.0,Low,Low,0.8103012227591335,1,0,0,1,1,1,1,0,1,1
824,33,Male,90,Engineering,29,6.9,7,4,2,1,0,0,1,9.2,12.7,13.6,8.0,7.3,7.2,12.3,8.3,79.3,24.0,13.7,6.9,15.8,13.0,74.0,1,8,74.9,23,61.6,0,36.8,50.8,54.4,32.0,29.2,28.8,49.2,33.2,67.98866855524079,46.44067796610169,22.847682119205302,61.00386100386102,56.27705627705627,39.3,50.91158918429301,42.7834767552879,Needs Improvement,6,4,0,environment,28.8,polity,54.4,5.415629969023785,5.3479345944109875,109.61142857142856,82.37588375543805,27.2165232447121,3,54.4330464894242,68.25,158.70000000000002,2.9960000000000004,48.300000000000004,200.10000000000002,Low,Medium,0.3819920440824381,1,0,2,0,1,1,0,0,1,0
825,33,Male,94,Engineering,29,7.2,96,8,2,1,1,0,1,15.0,16.2,17.2,13.2,14.6,9.4,18.1,16.2,120.3,23.3,21.4,4.6,17.6,12.7,79.2,1,6,57.2,33,46.9,1,60.0,64.8,68.8,52.8,58.4,37.6,72.4,64.8,66.00566572237962,72.54237288135593,15.2317880794702,67.95366795366796,54.97835497835497,59.949999999999996,55.34236992304574,58.567710976913716,Average,1,0,0,environment,37.6,currentaffairs,72.4,7.142403777672405,0.6037908348135435,119.06000000000002,80.85667427726148,11.432289023086284,2,22.864578046172568,52.05,237.6,4.5760000000000005,50.4,208.8,Low,Low,0.6390355781856575,1,0,2,1,1,1,1,1,1,1
826,33,Female,71,Arts,17,9.8,70,2,2,1,1,1,0,11.4,5.8,10.0,14.4,9.1,6.4,12.8,10.1,79.2,22.9,7.9,2.4,7.0,2.1,39.0,0,2,86.0,23,69.6,0,45.6,23.2,40.0,57.6,36.4,25.6,51.2,40.4,64.87252124645893,26.779661016949152,7.9470198675496695,27.027027027027028,9.090909090909092,40.0,27.143427649778772,36.14302829493363,Needs Improvement,6,2,0,geography,23.2,economy,57.6,3.3465766939753356,0.5090567365483609,138.46857142857147,77.73602414564564,33.85697170506637,5,67.71394341013274,77.8,225.4,1.72,68.60000000000001,166.60000000000002,High,High,0.2841846349514895,0,1,0,0,1,0,1,0,1,1
827,25,Male,84,Engineering,10,6.9,63,2,6,0,1,0,0,8.6,6.9,10.6,8.3,11.3,16.8,6.3,14.3,82.2,22.0,10.7,6.4,15.9,11.6,66.0,0,9,42.2,21,36.4,0,34.4,27.6,42.4,33.2,45.2,67.2,25.2,57.2,62.3229461756374,36.271186440677965,21.192052980132452,61.38996138996139,50.21645021645021,41.55,46.278519440571884,42.96855583217156,Needs Improvement,6,4,0,currentaffairs,25.2,environment,67.2,5.439057700274881,0.6713836848776806,214.23714285714283,65.55340662167687,27.03144416782844,3,54.06288833565688,39.3,144.9,0.8440000000000001,48.300000000000004,69.0,Medium,Medium,0.38490907981099415,1,0,2,0,1,1,1,0,0,1
828,26,Male,63,Engineering,9,12.1,20,6,4,1,1,1,1,11.2,10.0,16.7,7.6,10.1,18.9,11.9,14.4,99.3,18.8,16.3,17.8,9.7,10.9,73.9,1,4,78.0,17,57.1,0,44.8,40.0,66.8,30.4,40.4,75.6,47.6,57.6,53.25779036827196,55.2542372881356,58.94039735099338,37.45173745173745,47.18614718614719,50.400000000000006,50.41806192905712,50.40541857871713,Average,5,1,1,economy,30.4,environment,75.6,3.847741876237949,2.4002580275579586,229.0285714285714,63.17513402762784,19.594581421282868,5,39.189162842565736,67.55,205.7,4.68,84.7,108.89999999999999,Low,Medium,0.5067565650067509,1,1,2,0,1,1,0,0,1,1
829,25,Male,87,Commerce,42,9.7,71,6,2,1,1,0,1,18.0,19.0,22.1,16.3,14.3,16.4,18.0,17.9,141.4,29.6,16.5,15.5,5.5,20.3,85.1,1,6,85.6,21,45.7,1,72.0,76.0,88.4,65.2,57.2,65.6,72.0,71.6,83.85269121813033,55.932203389830505,51.324503311258276,21.235521235521237,87.87878787878788,71.0,60.04474140670565,67.71342242201169,Good,0,0,2,sciencetech,57.2,polity,88.4,6.328357235702027,0.9404642003057179,83.33714285714288,86.600452960552,2.286577577988311,1,4.573155155976622,65.65,203.7,5.136,67.89999999999999,407.4,Low,Low,0.7651086580971462,1,0,1,1,1,1,1,0,1,1
830,31,Female,79,Science,14,8.6,62,5,4,0,1,1,0,12.3,12.1,15.7,15.2,12.1,12.6,11.2,13.6,103.5,19.4,12.7,5.6,14.0,13.8,65.6,0,8,75.6,19,38.7,0,49.2,48.4,62.8,60.8,48.4,50.4,44.8,54.4,54.95750708215298,43.050847457627114,18.543046357615893,54.054054054054056,59.74025974025974,52.39999999999999,46.069142938341955,50.500742881502575,Average,4,0,0,currentaffairs,44.8,polity,62.8,5.2604940501565185,0.8015990933571837,40.95999999999999,93.41415570633824,19.499257118497425,6,38.99851423699485,57.15,163.4,3.7799999999999994,60.199999999999996,120.39999999999999,Medium,Medium,0.5083449397287556,0,1,4,0,1,1,1,0,0,1
831,32,Female,68,Arts,15,11.1,84,2,3,1,1,0,1,16.2,12.8,16.4,17.4,10.1,14.2,11.1,11.6,111.3,22.1,21.1,21.5,6.6,10.0,84.4,1,9,50.6,14,94.8,1,64.8,51.2,65.6,69.6,40.4,56.8,44.4,46.4,62.60623229461757,71.52542372881356,71.19205298013244,25.482625482625483,43.290043290043286,54.89999999999999,54.81927555524646,54.875782666573926,Average,3,0,0,sciencetech,40.4,economy,69.6,4.535188650130077,0.6455974431361639,119.80571428571423,80.73677295467179,15.124217333426074,5,30.248434666852148,72.7,155.4,1.012,77.7,166.5,Low,Medium,0.5805550107296741,0,0,0,1,1,1,1,0,1,1
832,25,Male,65,Arts,45,3.9,63,6,1,1,1,1,1,11.2,19.3,8.4,11.6,16.5,11.1,11.1,16.2,104.0,20.2,24.2,13.0,17.2,5.6,80.7,1,5,55.7,29,79.0,0,44.8,77.2,33.6,46.4,66.0,44.4,44.4,64.8,57.22379603399433,82.03389830508473,43.046357615894046,66.40926640926641,24.24242424242424,52.699999999999996,54.591148521332755,53.26734455639982,Average,5,1,1,polity,33.6,geography,77.2,10.870886644163228,0.8323022586937472,218.32000000000002,64.89693539569733,16.73265544360018,4,33.46531088720036,67.35,113.1,3.3420000000000005,27.3,175.5,Low,Medium,0.5542414465450344,1,1,0,0,1,1,1,0,1,1
833,24,Female,89,Arts,19,6.3,19,4,6,1,1,0,1,8.7,7.6,10.8,6.8,16.9,16.3,12.1,14.1,93.5,19.9,20.3,14.8,12.4,16.3,84.9,1,7,68.3,30,41.8,0,34.8,30.4,43.2,27.2,67.6,65.2,48.4,56.4,56.37393767705382,68.8135593220339,49.0066225165563,47.876447876447884,70.56277056277057,46.64999999999999,58.52666759097249,50.21300027729174,Average,5,3,0,economy,27.2,sciencetech,67.6,6.8784931886701015,2.510650013864587,239.40285714285713,61.50708152830544,19.78699972270826,3,39.57399944541652,55.05,189.0,2.7319999999999998,44.1,119.7,Low,Medium,0.5035499449706655,0,0,0,0,1,1,0,1,1,1
834,23,Female,68,Medical,19,7.8,7,6,5,1,1,1,0,10.1,3.9,7.5,15.5,11.6,14.4,10.3,10.5,83.9,21.2,9.8,12.6,12.0,11.5,66.2,0,6,58.1,14,96.5,0,40.4,15.6,30.0,62.0,46.4,57.6,41.2,42.0,60.05665722379604,33.22033898305085,41.72185430463576,46.33204633204633,49.78354978354978,41.9,46.22288932541575,43.19686679762472,Needs Improvement,6,2,0,geography,15.6,economy,62.0,4.908734863366445,5.39960834970309,215.2571428571429,65.38940366319213,26.803133202375278,5,53.606266404750556,77.3,109.2,3.4859999999999998,54.6,148.2,Medium,Medium,0.3885189038678133,0,1,3,0,1,1,0,0,1,1
835,23,Male,84,Arts,38,6.0,57,1,3,1,1,0,1,13.4,14.0,18.2,15.7,11.9,10.5,10.8,12.6,108.5,22.0,23.9,10.3,16.0,11.5,81.6,1,5,40.3,16,45.1,1,53.6,56.0,72.8,62.8,47.6,42.0,43.2,50.4,62.3229461756374,81.01694915254237,34.105960264900666,61.77606177606177,49.78354978354978,53.55,57.80109343053839,54.82532802916151,Average,3,0,0,environment,42.0,polity,72.8,7.8321897184516445,0.9452642763648537,106.85428571428568,82.81919707459149,15.174671970838489,6,30.349343941676977,42.7,96.0,0.40299999999999997,42.0,228.0,Low,Medium,0.579735705926523,1,0,0,1,1,1,1,0,1,1
836,24,Female,58,Engineering,23,9.7,45,5,4,1,1,0,1,12.8,18.4,11.4,13.5,16.7,13.8,12.6,13.7,114.5,12.9,7.6,7.5,11.9,8.6,47.4,0,6,42.2,18,46.5,0,51.2,73.6,45.6,54.0,66.8,55.2,50.4,54.8,36.543909348441936,25.76271186440678,24.834437086092716,45.94594594594595,37.229437229437224,56.449999999999996,34.063288294864925,49.73398648845947,Average,1,0,0,polity,45.6,geography,73.6,4.648036120416774,1.0811736193143364,84.77428571428568,86.36937876414353,20.266013511540528,6,40.532027023081056,44.35,174.6,2.1100000000000003,67.89999999999999,223.1,Medium,Medium,0.4955665576679801,0,0,2,0,1,1,0,0,1,1
837,29,Male,58,Arts,10,11.6,30,7,3,1,1,0,0,15.2,13.1,14.3,11.2,14.1,11.9,14.4,15.5,110.7,11.1,12.3,2.3,8.8,15.5,52.1,0,6,82.2,18,39.3,0,60.8,52.4,57.2,44.8,56.4,47.6,57.6,62.0,31.444759206798867,41.694915254237294,7.6158940397351,33.97683397683398,67.0995670995671,54.85,36.36639391543447,49.30491817463034,Average,2,0,0,economy,44.8,artculture,62.0,3.913088744018281,1.5904812314396883,37.368571428571435,93.99161150133912,20.695081825369662,6,41.390163650739325,60.75,208.79999999999998,5.7540000000000004,81.2,116.0,Medium,Medium,0.4884173754343664,1,0,0,0,1,1,0,0,1,1
838,22,Male,82,Science,7,7.5,92,0,5,1,0,1,1,14.2,9.4,11.7,7.9,16.2,9.7,14.2,11.1,94.9,24.8,16.2,14.7,17.7,18.0,91.2,1,6,44.6,13,80.9,0,56.8,37.6,46.8,31.6,64.8,38.8,56.8,44.4,70.25495750708217,54.91525423728814,48.675496688741724,68.33976833976834,77.92207792207792,47.199999999999996,64.02151093899167,52.24645328169749,Average,5,1,0,economy,31.6,sciencetech,64.8,6.146641562552646,0.5617898202333064,129.73714285714283,79.13992622163829,17.75354671830251,4,35.50709343660502,62.75,97.5,0.0,52.5,52.5,Low,Medium,0.5373710641139994,1,1,4,0,1,1,1,0,1,0
839,29,Male,62,Engineering,28,7.0,8,3,6,1,1,0,1,7.1,12.4,6.9,5.9,7.2,7.7,12.5,17.4,75.5,12.7,20.7,13.8,10.3,7.6,64.7,0,6,91.0,14,70.0,0,28.4,49.6,27.6,23.6,28.8,30.8,50.0,69.6,35.977337110481585,70.16949152542372,45.695364238410605,39.76833976833977,32.9004329004329,38.55,44.902193108617716,40.45565793258531,Needs Improvement,6,5,0,economy,23.6,artculture,69.6,5.056957241573164,4.49507310362059,259.8371428571428,58.221509654123736,29.54434206741469,2,59.08868413482938,80.5,98.0,2.73,49.0,196.0,Medium,Medium,0.34608579045739635,1,0,2,0,1,1,0,0,1,1
840,21,Male,56,Engineering,18,12.3,14,0,1,1,1,0,0,9.0,15.8,8.2,15.0,10.7,12.4,13.4,11.1,94.0,17.9,16.0,19.2,5.7,0.4,58.2,0,5,64.4,22,34.1,0,36.0,63.2,32.8,60.0,42.8,49.6,53.6,44.4,50.70821529745042,54.23728813559322,63.576158940397356,22.007722007722013,1.7316017316017316,47.800000000000004,38.45219722255295,44.99565916676588,Needs Improvement,5,1,0,polity,32.8,geography,63.2,3.383132268177886,2.9997106111177256,117.66857142857145,81.08039820102076,25.004340833234117,4,50.008681666468235,49.25,270.6,0.0,86.10000000000001,221.4,Medium,Medium,0.41735942100595885,1,0,2,0,1,1,0,0,1,1
841,34,Male,76,Arts,38,7.7,93,0,5,1,1,1,1,13.2,11.9,17.9,8.9,14.5,12.8,11.8,13.4,103.1,23.3,15.2,10.5,15.5,12.4,74.4,1,6,81.7,25,31.8,0,52.8,47.6,71.6,35.6,58.0,51.2,47.2,53.6,66.00566572237962,51.52542372881356,34.7682119205298,59.84555984555985,53.67965367965368,52.2,53.16490297938731,52.48947089381619,Average,3,0,0,economy,35.6,polity,71.6,6.033272516530597,0.5583986265299594,105.00571428571425,83.11642372484255,17.51052910618381,6,35.02105821236762,56.75,192.5,0.0,53.9,292.6,Low,Medium,0.5413962060622732,1,1,0,0,1,1,1,0,1,1
842,21,Female,70,Science,30,7.9,25,9,6,1,1,1,0,21.6,13.5,10.6,17.9,16.1,19.0,10.4,18.1,128.3,19.8,12.0,10.4,12.6,13.1,70.6,1,3,46.9,8,67.3,1,86.4,54.0,42.4,71.6,64.4,76.0,41.6,72.4,56.09065155807366,40.67796610169492,34.437086092715234,48.64864864864865,56.709956709956714,63.60000000000001,47.31286182221784,58.71385854666536,Average,2,0,2,currentaffairs,41.6,history,86.4,6.597062758052287,2.258225328717898,263.04,57.70653117664082,11.286141453334643,3,22.572282906669287,57.099999999999994,63.2,4.221,55.300000000000004,237.0,Medium,Low,0.6412799687096022,0,1,4,1,1,0,0,0,1,1
843,25,Male,83,Science,31,7.0,9,7,4,1,1,0,0,11.9,14.9,11.0,10.0,14.1,13.4,9.3,12.4,97.1,30.0,20.4,18.7,13.4,13.0,95.1,1,2,91.0,15,75.6,0,47.6,59.6,44.0,40.0,56.4,53.6,37.2,49.6,84.98583569405099,69.15254237288136,61.9205298013245,51.73745173745174,56.27705627705627,48.5,64.81468317655296,53.394404952965886,Average,5,0,0,currentaffairs,37.2,geography,59.6,6.674300619120736,5.339440495296588,61.97714285714285,90.03486785587953,16.605595047034114,7,33.21119009406823,83.3,105.0,6.37,49.0,217.0,Low,Medium,0.5563332243012381,1,0,4,0,1,0,0,0,1,1
844,26,Male,84,Arts,14,11.4,28,6,5,0,1,1,1,17.4,12.8,12.5,12.6,15.1,9.9,13.6,10.4,105.6,23.7,14.9,5.6,14.5,6.9,64.5,0,11,41.9,18,87.6,0,69.6,51.2,50.0,50.4,60.4,39.6,54.4,41.6,67.13881019830029,50.50847457627119,18.543046357615893,55.98455598455598,29.87012987012987,52.150000000000006,44.40900339737465,49.8277010192124,Average,2,0,0,environment,39.6,history,69.6,4.018362985420355,1.7181965868693931,93.57428571428568,84.95445127917714,20.172298980787602,5,40.344597961575204,64.75,205.20000000000002,2.514,79.8,159.6,Medium,Medium,0.49712838189404496,1,1,0,0,1,1,0,0,0,1
845,26,Male,66,Arts,39,8.4,79,9,3,1,0,0,0,11.6,14.3,13.6,17.0,19.0,14.8,17.7,13.6,123.1,24.6,16.8,17.2,13.4,18.5,90.7,1,8,42.3,29,63.5,1,46.4,57.2,54.4,68.0,76.0,59.2,70.8,54.4,69.68838526912182,56.949152542372886,56.95364238410596,51.73745173745174,80.08658008658008,60.8,63.08304240392649,61.48491272117794,Good,1,0,1,history,46.4,sciencetech,76.0,6.5409481618274405,0.7685614090147243,98.24,84.2042640769206,8.515087278822058,5,17.030174557644116,52.9,243.60000000000002,3.807,58.800000000000004,327.6,Low,Low,0.6825815014510791,1,0,0,1,1,1,1,0,1,0
846,23,Female,89,Science,32,9.9,35,0,2,1,1,1,1,9.8,13.0,11.9,13.5,13.1,11.9,17.3,14.0,103.4,25.3,12.4,23.1,20.5,6.4,86.6,1,8,43.0,16,77.4,0,39.2,52.0,47.6,54.0,52.4,47.6,69.2,56.0,71.67138810198301,42.03389830508475,76.49006622516556,79.15057915057916,27.705627705627705,52.25,59.41031189768804,54.39809356930641,Average,3,0,0,history,39.2,currentaffairs,69.2,4.9906507861749,1.5110581547029558,74.00857142857141,88.1003679730245,15.601906430693589,6,31.203812861387178,60.2,158.4,0.0,69.3,316.8,Low,Medium,0.5727808912444579,0,1,4,0,1,1,0,0,1,1
